"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"F05000000005","ALLMERICA PLUS INSURANCE AGENCY, INC.           ","A","FORP","           440 LINCOLN STREET                        ","                                          ","WORCESTER                   ","MA","01653     ","  ","12282004"
"P05000000275","A FULL HOUSE COLLECTION INC.                    ","A","DOMP","           1442 STATE RD. 436                        ","SUITE 1016                                ","CASSELBERRY                 ","FL","32707     ","  ","01012005"
"P05000000285","ENDEAVOR ANESTHESIA INC.                        ","A","DOMP","           14755 SAN MARSALA CT.                     ","                                          ","TAMPA                       ","FL","33626     ","US","01032005"
"P05000000295","BRAZILIAN SOCCER TOUR INC.                      ","A","DOMP","           700 MEADOWVIEW LANE                       ","                                          ","PENSACOLA                   ","FL","32514     ","US","01032005"
"P05000000305","JET JR., INC                                    ","A","DOMP","           112 THIRD ST                              ","                                          ","WINTER HAVEN                ","FL","33880     ","US","01032005"
"P05000000315","MAX HOSTING INC.                                ","A","DOMP","           PO BOX 355005                             ","                                          ","PALM COAST                  ","FL","32135     ","  ","01032005"
"N05000000025","MIRADOR MASTER ASSOCIATION, INC.                ","A","DOMN","P          2930 BISCAYNE BLVD                        ","                                          ","MIAMI                       ","FL","33137     ","  ","01032005"
"P05000000335","JR LIGHT MAINTENANCE INC.                       ","A","DOMP","           120 APPIAN WAY                            ","                                          ","KISSIMMEE                   ","FL","34758     ","  ","01012005"
"P05000000255","BUSINESS MADE EASY, INC.                        ","A","DOMP","           27605 SUFFRIDGE DRIVE                     ","                                          ","BONITA SPRINGS              ","FL","34135     ","US","01012005"
"P05000000325","CHUCK'S COFFEE SHOP, INC.                       ","A","DOMP","           10641 N KENDALL DRIVE #7A                 ","                                          ","MIAMI                       ","FL","33176     ","US","01032005"
"P05000000345","PHOTO BE A STAR BY DIALLOBES ENTERPRISE, INC    ","A","DOMP","           9973 W ELM LN                             ","                                          ","MIRAMAR                     ","FL","33025     ","  ","12282004"
"L05000000375","STALLINGS INVESTMENTS, L.L.C.                   ","A","FLAL","           4405 NORTHROP TERRACE                     ","                                          ","TAMPA                       ","FL","33618     ","  ","01012005"
"P05000000355","BECHTOLD & CORBRIDGE, P.A.                      ","A","DOMP","           240 NOKOMIS AVENUE SOUTH                  ","SUITE 200                                 ","VENICE                      ","FL","34285     ","  ","01032005"
"P05000000365","LEE FORD PROCUREMENT SPECIALIST/BUSINESS DEVELOP","A","DOMP","           2959 BROADWAY FORD                        ","                                          ","FORT MYERS                  ","FL","33901     ","  ","12292004"
"P05000000375","HOLLY BARRY PHOTOGRAPHY, INC.                   ","A","DOMP","           2056 COLLEGE ST                           ","                                          ","JACKSONVILLE                ","FL","32204-3704","US","01012005"
"P05000000385","BK GAMBLE, INC.                                 ","A","DOMP","           4294 TARPON DRIVE SE                      ","                                          ","ST. PETERSBURG              ","FL","33705     ","  ","01032005"
"A05000000025","STRANO BROTHERS, LTD.                           ","A","DOML","P          P.O. BOX 343064                           ","                                          ","FLORIDA CITY                ","FL","33034     ","  ","12302004"
"P05000000395","BREVARD OXYGEN, INC.                            ","A","DOMP","           650 ANGLE ROAD                            ","                                          ","FORT PIERCE                 ","FL","34947     ","  ","01032005"
"P05000000265","JAMIE ALLEN, INC.                               ","A","DOMP","           2806 OAK STREET                           ","                                          ","JACKSONVILLE                ","FL","32205     ","US","01032005"
"P05000000405","COMMUNITY FINANCIAL NETWORK, INC.               ","A","DOMP","           6840 DABNEY STREET                        ","                                          ","FORT MYERS                  ","FL","33912     ","  ","01022005"
"P05000000415","TRILOGY SCRIPTURE SONGS, INC.                   ","A","DOMP","           3727 GREENOCK COURT                       ","                                          ","APOPKA                      ","FL","32712     ","  ","01032005"
"L05000000385","ASHRANU PROPERTIES LLC                          ","A","FLAL","           1909 TYLER STREET SUITE 600               ","                                          ","HOLLYWOOD                   ","FL","33020     ","  ","12302004"
"P05000000425","NEW WORLD TITLE & FINANCE, INC.                 ","A","DOMP","           3550 BUSCHWOOD PARK DRIVE                 ","SUITE 110                                 ","TAMPA                       ","FL","33618     ","  ","01012005"
"P05000000435","KENNETH L. LILLY, INC.                          ","A","DOMP","           913 APOLLO BEACH BLVD. APT 76             ","                                          ","APOLLO BEACH                ","FL","33572     ","US","12312004"
"P05000000445","PELICAN TRADE SOLUTIONS INC.                    ","A","DOMP","           6750 CLEVELAND STREET                     ","                                          ","HOLLYWOOD                   ","FL","33024     ","  ","01032005"
"P05000000455","SPECTRUM BROADBAND INC.                         ","A","DOMP","           3502 HARTLEY ROAD                         ","                                          ","SPRING HILL                 ","FL","34606     ","  ","01032005"
"P05000000465","MOF ENTERPRISES & ASSOCIATES, INC.              ","A","DOMP","           3002 JASON COURT                          ","                                          ","CLEARWATER                  ","FL","33761     ","US","01012005"
"L05000000395","GREENWORKS, LLC                                 ","A","FLAL","           3636 PENINSULA CIRCLE                     ","                                          ","MELBOURNE                   ","FL","32940     ","  ","12302004"
