"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000006466","IVAN CONSTRUCTION INC.                          ","A","DOMP","           P.O. BOX 7648                             ","                                          ","CLEARWATER                  ","FL","33758     ","  ","01122005"
"P05000006416","BURROWS INC.                                    ","A","DOMP","           10849 FOREST RUN DRIVE                    ","                                          ","BRADENTON                   ","FL","34211     ","US","01122005"
"P05000006456","MIND'S EYE GOLF COMPANY                         ","A","DOMP","           5150 PALM VALLEY ROAD                     ","SUITE 202                                 ","PONTE VEDRA BEACH           ","FL","32082     ","US","01122005"
"M05000000196","CIVFI-FL2W01, LLC                               ","A","FORL","           C/O CABOT PROPERTIES, INC.                ","ONE BEACON STREET, STE. 1700              ","BOSTON                      ","MA","02108     ","  ","01122005"
"L05000003966","THE PALM SHOP, L.C.                             ","A","FLAL","           4004 EAST PALOMAR CT.                     ","                                          ","LABELLE                     ","FL","33935     ","  ","01062005"
"P05000006486","AVALON COUNTRY ESTATES, INC                     ","A","DOMP","           2123 SW 58 AV                             ","                                          ","MIAMI                       ","FL","33155     ","US","01152005"
"P05000006496","ALL MEXICUB OF USA.CORP                         ","A","DOMP","           416 WILLOWS AVE                           ","                                          ","PORT SAINT LUCIE            ","FL","34952     ","US","01122005"
"P05000006506","BAY HOME INVESTMENTS INC                        ","A","DOMP","           320 NORTH LOMBARDY LOOP                   ","                                          ","JACKSONVILLE                ","FL","32259     ","US","01122005"
"L05000003976","P. BROOKE ALEXANDER, MSW, LCSW, LLC             ","A","FLAL","           777 41ST ST. STE 340                      ","                                          ","MIAMI BEACH                 ","FL","33140     ","  ","01062005"
"P05000006516","SLICETECHNOLOGYGROUP INC.                       ","A","DOMP","           10281 E BAY HARBOR DRIVE                  ","UNIT C4                                   ","BAY HARBOR ISLANDS          ","FL","33154     ","US","01122005"
"P05000006526","F & H GENERAL SERVICES, INC.                    ","A","DOMP","           4701 GOLFVIEW BLVD                        ","                                          ","LEHIGH ACRES                ","FL","33971     ","  ","01122005"
"P05000006476","MAXSINGLES.COM INC.                             ","A","DOMP","           3026 ELDER ST                             ","                                          ","TITUSVILLE                  ","FL","32796     ","US","01112005"
"P05000006536","AN M + M ENTERPRISES, INC.                      ","A","DOMP","           6494 PUMPKINSEED CIR                      ","#102                                      ","BOCA RATON                  ","FL","33433     ","  ","01062005"
"P05000006546","PHONOLAB USA, INC.                              ","A","DOMP","           4056 TIMBER COVE LN.                      ","                                          ","WESTON                      ","FL","33331     ","  ","01122005"
"P05000006556","BABYLOVE BIRTHING CENTER, INC.                  ","A","DOMP","           13650 METROPOLIS AVENUE                   ","105                                       ","FORT MYERS                  ","FL","33912     ","  ","01132005"
"P05000006566","INDOOR ENVIRONMENTAL TESTING, INC.              ","A","DOMP","           3570 WEBBER STREET                        ","104                                       ","SARASOTA                    ","FL","34232     ","US","01122005"
"P05000006576","GILBERT AND COMPANY INC.                        ","A","DOMP","           9440 TANGERINE PLACE                      ","#104                                      ","DAVIE                       ","FL","33324     ","  ","01132005"
"P05000006586","KEVIN BREWINGTON ENTERPRISE, INC                ","A","DOMP","           347 51ST STREET WEST                      ","                                          ","PALMETTO                    ","FL","34221     ","  ","01102005"
"P05000006596","THE TAMPA HOME TEAM INC.                        ","A","DOMP","           P O BOX 16445                             ","                                          ","TEMPLE TERRACE              ","FL","33687     ","  ","01122005"
"P05000006606","GO WIRELESS, INC                                ","A","DOMP","           8100 PARK BLVD                            ","                                          ","PINELLAS PARK               ","FL","33781     ","US","01132005"
"P05000006616","SKY CABLE INC.                                  ","A","DOMP","           2639 QUARTERDECK CT                       ","                                          ","KISSIMMEE                   ","FL","34743     ","US","01132005"
"L05000003986","JOSEPH CURLING HOME MAINTENANCE, LLC            ","A","FLAL","           326 HOLLYWOOD BOULEVARD SE                ","                                          ","FT. WALTON BEACH            ","FL","          ","  ","01062005"
"L05000003996","SOUTHERN BLUES, L.L.C.                          ","A","FLAL","           11924 FOREST HILL BLVD., SUITE 22-115     ","                                          ","WELLINGTON                  ","FL","33414     ","  ","01052005"
"P05000006626","ABC LOCK & SECURITY INC.                        ","A","DOMP","           5621 PACIFIC BLVD., STE. 3102             ","                                          ","BOCA RATON                  ","FL","33433     ","  ","01132005"
"P05000006636","BIG PINE BOAT WORKS, INC.                       ","A","DOMP","           79 INDUSTRIAL BOULEVARD                   ","                                          ","PINE KEY                    ","FL","33043     ","  ","01122005"
"L05000004006","STEWARD PROPERTIES, LLC                         ","A","FLAL","           PO BOX 547245                             ","                                          ","ORLANDO                     ","FL","32854     ","  ","01132005"
"P05000006646","WKD, INC.                                       ","A","DOMP","           1891 PORTER LAKE DRIVE                    ","UNIT 101                                  ","SARASOTA                    ","FL","34240     ","  ","01122005"
