"CorporateNumber","CorporationName","CorporateStatus","FilingType","AddressLine1","AddressLine2","City","State","ZipCode","Country","FillingDate"
"P05000078155","MY TATTOO SHOP 3 INC.                           ","A","DOMP","           742 E 10TH STREET                         ","                                          ","HIALEAH                     ","FL","33010     ","  ","05252005"
"P05000078165","DESIGN TO SELL OF FLORIDA INC.                  ","A","DOMP","           403 BAMFIELD PLACE                        ","                                          ","LEHIGH ACRES                ","FL","33936     ","  ","06012005"
"P05000078185","EXECUTIVE REALTY & ASSOCIATES, CORP.            ","A","DOMP","           11300 NW 87TH COURT                       ","#119                                      ","HIALEAH GARDENS             ","FL","33018     ","  ","05252005"
"L05000053555","CAPTIVE CORALS, LLC                             ","A","FLAL","           352 TALL PINES ROAD, SUITE A              ","                                          ","WEST PALM BEACH             ","FL","33413     ","  ","05312005"
"P05000078205","JONES HOME IMPROVEMENT, INC.                    ","A","DOMP","           3720 57 STREET EAST                       ","                                          ","PALMETTO                    ","FL","34221     ","  ","05272005"
"P05000077995","DISCOUNT DELIVERIES INC                         ","A","DOMP","           200037 NW 64 CT RD                        ","                                          ","MIAMI LAKES                 ","FL","33015     ","US","05262005"
"P05000078045","ALLIGATOR PACK AND SHIP, INC.                   ","A","DOMP","           2651 U.S. 27 SOUTH                        ","                                          ","SEBRING                     ","FL","33870     ","US","05272005"
"P05000078145","ALPHA OMEGA CONSULTING SERVICES, INC.           ","A","DOMP","           2337 LAKE DEBRA DR                        ","533                                       ","ORLANDO                     ","FL","32835     ","US","05312005"
"P05000078175","SCOTT'S CLEAN ALL, INC.                         ","A","DOMP","           PO BOX 1411                               ","                                          ","DANIA                       ","FL","33004     ","US","06012005"
"P05000078215","OLD MAID BY THE BAY INC.                        ","A","DOMP","           412 REDFISH STREET                        ","                                          ","PORT SAINT JOE              ","FL","32456     ","  ","05302005"
"P05000078225","YWL TRUCK INC                                   ","A","DOMP","           3236 NW 106TH ST                          ","                                          ","MIAMI                       ","FL","33147     ","  ","05262005"
"P05000078235","IMMORTELLE INC                                  ","A","DOMP","           68 FORT SMITH BLVD                        ","                                          ","DELTONA                     ","FL","32738     ","  ","05262005"
"P05000078245","CERREAL COMPANY INC.                            ","A","DOMP","           5935 NORTHRIDGE DRIVE                     ","                                          ","NAPLES                      ","FL","34110     ","  ","05262005"
"L05000053575","VINTILE DESIGN, L.L.C.                          ","A","FLAL","           500 SOUTH CRESCENT DRIVE                  ","                                          ","HOLLYWOOD                   ","FL","33021     ","  ","05312005"
"P05000078285","STRATEGIC BENEFIT PARTNERS, INC.                ","A","DOMP","           23123 SOUTH STATE ROAD 7                  ","UNIT #350B                                ","BOCA RATON                  ","FL","33428     ","  ","05272005"
"L05000053545","PARRIS VAN CAMP HOLDINGS LLC                    ","A","FLAL","           1917 N. 19TH AVENUE                       ","                                          ","PENSACOLA                   ","FL","32503     ","  ","05232005"
"N05000005595","CACTUS 34 CONDOMINIUM ASSOCIATION, INC.         ","A","DOMN","P          512 FRONT ST #1                           ","                                          ","KEY WEST                    ","FL","33040     ","  ","05312005"
"F05000003175","R. KRIEGER PROMOTIONS, INC.                     ","A","FORP","           525 THOMAS AVE.                           ","                                          ","FOREST PARK                 ","IL","60130     ","  ","05312005"
"L05000053565","PALM ISLAND GROUP, LLC                          ","A","FLAL","           6333 SUNSET DRIVE                         ","                                          ","SOUTH MIAMI                 ","FL","33143     ","  ","05312005"
"P05000078255","UNLIMITED FLOWERS INC.                          ","A","DOMP","           14902 SW 149TH ST                         ","                                          ","MIAMI                       ","FL","33196     ","  ","05272005"
"P05000078265","SUMMA APPRAISALS, INC.                          ","A","DOMP","           2931 NE 11TH TERRACE                      ","                                          ","POMPANO BEACH               ","FL","33064     ","  ","05272005"
"P05000078275","BLUDD RAW RECORDS, INC.                         ","A","DOMP","           5075 NW 36TH ST., STE. C104               ","                                          ","LAUDERDALE LAKES            ","FL","33319     ","  ","05272005"
"P05000078295","COHORT MANAGEMENT SPECIALISTS, INC.             ","A","DOMP","           8800 49TH STREET N SUITE 412              ","                                          ","PINELLAS PARK               ","FL","33782     ","  ","05312005"
"L05000053585","VOLUSIA OPERATIONS, LLC                         ","A","FLAL","           250 MCGEE DRIVE, SUITE 147                ","                                          ","NORMAN                      ","OK","73072     ","  ","05312005"
"P05000078305","SIGNATURE POST CONSTRUCTION CLEANING, INC.      ","A","DOMP","           523W COLONIAL DR                          ","                                          ","ORLANDO                     ","FL","32804     ","  ","05312005"
"P05000078065","UNIVERSAL FORMING INC                           ","A","DOMP","           833 NORTH LAKE CLAIRE CIRCLE              ","                                          ","OVIEDO                      ","FL","32765     ","  ","05272005"
"P05000078115","ISLAND GIRL TRADING COMAPANY                    ","A","DOMP","           PO BOX 880217                             ","                                          ","PORT ST. LUCIE              ","FL","34988     ","US","06012005"
"P05000078135","THE PR GIRL, INC.                               ","A","DOMP","           8820 KIWI PLACE                           ","                                          ","NAVARRE                     ","FL","32566     ","US","05232005"
"P05000078195","COOKING WITH FLAIR, INC.                        ","A","DOMP","           2408 CLARESIDE DR.                        ","                                          ","VALRICO                     ","FL","33594     ","US","05312005"
